time,zlev,latitude,longitude,sst
UTC,m,degrees_north,degrees_east,degree_C
2016-01-01T12:00:00Z,0.0,-6.875,113.125,30.23
2016-01-02T12:00:00Z,0.0,-6.875,113.125,30.01
2016-01-03T12:00:00Z,0.0,-6.875,113.125,30.02
2016-01-04T12:00:00Z,0.0,-6.875,113.125,30.35
2016-01-05T12:00:00Z,0.0,-6.875,113.125,30.6
2016-01-06T12:00:00Z,0.0,-6.875,113.125,31.04
2016-01-07T12:00:00Z,0.0,-6.875,113.125,31.16
2016-01-08T12:00:00Z,0.0,-6.875,113.125,30.79
2016-01-09T12:00:00Z,0.0,-6.875,113.125,30.78
2016-01-10T12:00:00Z,0.0,-6.875,113.125,30.7
2016-01-11T12:00:00Z,0.0,-6.875,113.125,30.7
2016-01-12T12:00:00Z,0.0,-6.875,113.125,30.55
2016-01-13T12:00:00Z,0.0,-6.875,113.125,30.18
2016-01-14T12:00:00Z,0.0,-6.875,113.125,29.85
2016-01-15T12:00:00Z,0.0,-6.875,113.125,30.09
2016-01-16T12:00:00Z,0.0,-6.875,113.125,30.51
2016-01-17T12:00:00Z,0.0,-6.875,113.125,30.31
2016-01-18T12:00:00Z,0.0,-6.875,113.125,30.46
2016-01-19T12:00:00Z,0.0,-6.875,113.125,30.66
2016-01-20T12:00:00Z,0.0,-6.875,113.125,30.68
2016-01-21T12:00:00Z,0.0,-6.875,113.125,30.62
2016-01-22T12:00:00Z,0.0,-6.875,113.125,30.57
2016-01-23T12:00:00Z,0.0,-6.875,113.125,30.44
2016-01-24T12:00:00Z,0.0,-6.875,113.125,30.15
2016-01-25T12:00:00Z,0.0,-6.875,113.125,30.01
2016-01-26T12:00:00Z,0.0,-6.875,113.125,29.94
2016-01-27T12:00:00Z,0.0,-6.875,113.125,29.91
2016-01-28T12:00:00Z,0.0,-6.875,113.125,29.5
2016-01-29T12:00:00Z,0.0,-6.875,113.125,29.36
2016-01-30T12:00:00Z,0.0,-6.875,113.125,29.33
2016-01-31T12:00:00Z,0.0,-6.875,113.125,29.31
2016-02-01T12:00:00Z,0.0,-6.875,113.125,29.3
2016-02-02T12:00:00Z,0.0,-6.875,113.125,29.29
2016-02-03T12:00:00Z,0.0,-6.875,113.125,29.28
2016-02-04T12:00:00Z,0.0,-6.875,113.125,29.26
2016-02-05T12:00:00Z,0.0,-6.875,113.125,29.24
2016-02-06T12:00:00Z,0.0,-6.875,113.125,29.23
2016-02-07T12:00:00Z,0.0,-6.875,113.125,29.21
2016-02-08T12:00:00Z,0.0,-6.875,113.125,29.19
2016-02-09T12:00:00Z,0.0,-6.875,113.125,29.18
2016-02-10T12:00:00Z,0.0,-6.875,113.125,29.17
2016-02-11T12:00:00Z,0.0,-6.875,113.125,29.19
2016-02-12T12:00:00Z,0.0,-6.875,113.125,29.2
2016-02-13T12:00:00Z,0.0,-6.875,113.125,29.93
